flight_duration,flight_phase,departure_elevation,arrival_elevation,total_onboard,cargo_weight,airline,aircraft_type,aircraft_age,last_maintenance_hours,engine_hours_since_overhaul,pilot_experience,copilot_experience,crew_count,season,weather_condition,visibility_km,wind_speed_knots,wind_direction,temperature_c,precipitation_mm,turbulence_severity,route_complexity,air_traffic_density,risk
502,cruise,1005,389,133,12267,Lufthansa,A320,19,474,4879,9696,2975,5,autumn,rain,9.85934388847209,55,259,16,12.862100889243283,none,0.19,0.14,1
495,climb,2520,558,296,17628,Emirates,A350,17,310,3217,11214,1135,7,spring,storm,4.784571747164988,48,255,-14,19.360490125811737,moderate,0.94,0.22,1
191,landing,2630,2252,75,6194,Delta,A320,11,445,8980,917,732,8,summer,snow,12.048963737790745,56,154,32,18.47599817737242,moderate,0.86,0.66,1
142,descent,2531,1878,272,15465,United,B737,15,500,5520,9610,3548,8,winter,snow,13.972410605425086,33,261,34,6.799014846522531,moderate,0.8,0.57,0
130,takeoff,1576,138,299,10655,Delta,B737,5,408,9485,2333,2548,4,summer,clear,9.758417916495015,15,76,22,9.826429976182203,none,0.28,0.39,0
172,climb,2373,1063,139,10273,Indigo,B737,17,292,8346,7911,5459,7,autumn,clear,8.909398279705668,38,25,5,15.836939074239687,none,0.61,0.71,0
168,takeoff,2895,2915,66,2063,Emirates,B787,15,269,1773,4264,2176,7,winter,snow,1.208186822673185,7,80,11,15.847228573905488,moderate,0.4,0.1,1
171,descent,2043,2158,241,10151,Emirates,B737,13,205,8189,11733,3804,9,winter,storm,14.860666517173879,16,236,-14,10.58508747563958,moderate,0.61,0.89,0
505,climb,389,1924,231,14975,Indigo,B737,24,313,3032,3411,1213,8,winter,rain,8.45615987310223,34,165,31,19.75156182338805,severe,0.18,0.21,1
130,climb,2436,630,220,5262,Emirates,B787,28,391,2580,6898,3638,9,summer,clear,9.94370838756203,49,83,13,1.8516572082518934,moderate,0.67,0.99,1
216,cruise,220,635,206,13586,Lufthansa,A350,2,380,9300,14088,2656,9,summer,snow,14.107558691497783,56,285,-3,9.399203563174918,moderate,0.45,0.25,0
519,climb,1087,727,128,6601,Delta,A350,25,397,9728,4071,1038,7,autumn,clear,14.45958358347351,9,56,15,3.065753100008719,severe,0.99,0.74,1
332,climb,1776,2268,263,1395,United,B737,7,389,5315,8652,3311,7,autumn,clear,9.507897344005393,9,78,5,6.8207076561132896,none,0.62,0.0,0
491,takeoff,976,1388,177,3445,Delta,A320,23,85,4508,969,960,6,winter,storm,4.075001465911404,25,53,12,9.561386012849592,light,0.7,0.64,0
69,landing,995,1244,271,11788,United,A350,5,83,1177,4044,7510,10,autumn,snow,4.262518203933811,28,72,40,15.343083688566479,light,0.08,0.85,0
259,climb,958,2098,267,8217,Lufthansa,A320,8,464,6821,7256,7901,4,spring,snow,12.752381366404608,57,2,22,16.093020623725035,severe,0.94,0.22,1
368,descent,2770,428,153,5374,Emirates,B737,5,364,1471,5652,1427,6,winter,storm,2.7821895696664267,24,268,-4,14.21784087082986,none,0.54,0.36,1
445,takeoff,2355,1455,260,16700,Delta,B787,30,295,6222,8998,232,7,autumn,rain,10.25822105867073,58,176,-16,11.28880669900404,none,0.41,0.77,1
469,descent,2840,2433,103,10808,United,B737,10,175,5582,1432,7926,10,winter,snow,11.51923499625673,41,142,8,2.348672216843679,severe,0.86,0.52,1
244,takeoff,467,2111,275,2173,Delta,A350,27,441,1070,5015,592,5,summer,storm,14.415939503153481,18,263,26,0.03958414796412013,severe,0.83,0.69,1
103,takeoff,1989,2451,51,2241,United,A350,15,138,5890,7382,6311,8,spring,snow,1.3655255843853755,4,277,-2,5.746876358617012,moderate,0.34,0.37,1
269,cruise,459,1801,162,12925,Delta,B737,21,14,3756,4412,3875,10,spring,clear,9.443335427420049,16,296,28,8.268858615352583,light,0.74,0.7,0
309,landing,175,721,145,7574,Indigo,A320,7,497,8451,3420,4469,10,autumn,snow,6.443058398224778,35,239,39,19.04628734775145,none,0.68,0.06,0
141,cruise,1905,1480,92,6626,Emirates,A320,28,340,5428,14379,1568,9,autumn,storm,4.526484437831502,29,347,21,15.951381821674866,severe,0.52,0.15,1
212,landing,664,1858,88,17409,Delta,B737,16,116,6087,14373,2752,8,summer,rain,7.072491332185775,17,171,33,7.523971486881898,none,0.6,0.58,0
99,cruise,1563,1436,134,3209,Emirates,B787,28,110,5785,6481,2779,8,spring,rain,6.4006050194712145,4,235,-14,10.516143032495313,none,0.8,0.5,0
434,descent,325,1704,165,2418,Lufthansa,A320,8,388,5839,11143,3991,10,spring,clear,6.756796845077486,2,342,-5,14.642454566029787,severe,0.92,0.96,1
476,cruise,2062,1835,94,12582,Emirates,B737,27,173,9547,8886,6644,10,summer,rain,1.9553323211658027,59,91,12,11.785088640912374,none,0.16,0.72,1
522,cruise,1405,435,165,19115,United,B737,30,441,4535,12061,7708,8,spring,clear,1.6990442779234638,39,28,28,5.990986421982878,light,0.57,0.22,1
292,takeoff,1327,2739,78,16756,Lufthansa,B737,14,193,5927,8956,7684,8,winter,clear,4.822600409068258,0,352,-3,9.511945521571196,none,0.52,0.27,0
315,takeoff,861,2654,185,14419,Indigo,A320,11,225,2140,10006,6009,7,autumn,clear,9.898852256546856,35,102,29,5.406321020657121,moderate,0.58,0.29,0
341,landing,1182,1154,146,3091,Emirates,A320,4,111,2817,6605,3864,9,winter,storm,11.5835749462467,12,146,-1,1.1976123880846234,light,0.89,0.43,1
192,cruise,815,188,151,3981,United,A320,2,357,9311,11950,1324,8,autumn,clear,13.661305776569014,15,77,1,0.5698678490951026,severe,0.2,0.32,1
471,takeoff,907,962,208,2780,Emirates,A350,27,469,6153,12073,7692,10,autumn,clear,3.7131774647897107,43,105,18,12.003007847910318,severe,0.39,0.34,1
303,takeoff,2983,2812,284,4995,Indigo,B787,30,244,8791,2217,3122,10,spring,storm,8.078773466322687,44,67,-3,16.73492707568097,moderate,0.27,0.95,1
346,climb,1189,1396,95,6433,Lufthansa,A350,10,334,7248,6738,5384,6,autumn,rain,7.2458843177363255,2,142,-17,3.4384128591511254,moderate,0.04,0.28,1
404,descent,2977,1306,252,6861,United,B787,1,121,4767,2095,6060,7,spring,storm,11.279154052684827,13,154,17,15.610210915091251,moderate,0.27,0.06,0
415,climb,1644,1314,212,3244,Lufthansa,A320,7,313,6153,2598,5199,4,spring,storm,10.844665754116363,48,245,19,4.020788324969584,none,0.41,0.16,1
245,descent,2947,2509,165,17862,Indigo,A320,5,142,6198,4224,1158,5,winter,storm,10.514275346148864,11,78,17,13.809389304364066,severe,0.51,0.97,1
461,landing,544,816,250,16778,Indigo,B737,30,241,2131,13566,3864,10,spring,rain,14.414904580622192,42,117,5,17.524901951219235,moderate,0.8,0.4,0
285,landing,2374,113,91,16238,Lufthansa,A350,19,123,9931,11482,2479,6,winter,clear,8.595643817772764,39,293,-15,8.188904630355719,severe,0.98,0.79,1
126,takeoff,703,271,84,18523,Lufthansa,B737,30,393,5392,12130,5236,6,autumn,rain,6.671122956135084,34,247,-16,12.332079717731974,moderate,0.57,0.3,1
416,climb,1212,1913,278,6778,Lufthansa,B787,23,447,3855,3613,7516,4,winter,rain,5.868819409201646,47,309,-18,6.9788767081659,none,0.57,0.95,1
404,climb,504,1111,252,4334,Emirates,B787,28,127,8173,11380,7892,5,winter,clear,8.996269410516454,18,291,16,19.894017210168165,moderate,0.32,0.68,0
157,landing,2338,2319,148,3003,Delta,B737,15,29,6791,14593,5151,9,winter,storm,12.698810226423683,7,8,39,7.398756001031841,light,0.37,0.9,0
518,descent,1144,2571,291,4689,Delta,A320,15,354,5646,1533,3885,4,winter,clear,9.858473632199924,38,101,24,1.3760903237801858,severe,0.58,0.29,1
476,cruise,2539,454,123,11984,Delta,A320,3,470,5577,13919,4043,10,autumn,rain,13.876949309747035,48,125,-10,1.4466415777060226,moderate,0.58,0.73,1
216,takeoff,1402,419,239,17431,United,B787,11,159,1185,4790,7705,10,summer,clear,12.836862263207436,15,103,10,2.6624161022571102,none,0.06,0.33,0
381,climb,1594,333,175,5189,Indigo,B737,25,175,8637,5321,2586,7,autumn,snow,14.32581081080368,43,256,32,19.375190873416408,light,0.7,0.02,0
369,takeoff,2700,1605,84,10511,Delta,A350,18,24,6158,4827,6659,10,spring,storm,10.939319640186799,10,162,-6,17.0372060253176,moderate,0.74,0.83,0
160,descent,2562,2143,216,1969,United,A320,3,267,7878,14851,3591,7,spring,snow,5.750345606803028,11,12,29,0.7347064257950131,light,0.08,0.43,0
352,landing,41,1210,169,3983,United,B737,24,477,726,11400,1631,8,spring,snow,7.877671192245616,19,151,21,11.742619295898564,light,0.44,0.31,1
593,takeoff,221,1342,51,4945,Emirates,A350,6,425,8410,4638,7418,6,autumn,storm,2.081431041302406,32,108,-11,14.979440881305319,severe,0.92,0.04,0
191,descent,1539,503,121,16157,Indigo,B737,10,293,5030,6154,1075,9,winter,snow,14.02213057212172,47,97,29,0.9647612540964134,moderate,0.31,0.2,1
185,climb,988,2647,121,6318,Emirates,A350,15,100,8024,9054,6861,9,autumn,snow,3.38374865522151,53,148,-4,2.1543180584818855,severe,0.67,0.77,1
130,descent,1288,542,286,2747,Delta,A350,29,441,4298,4268,613,5,spring,snow,12.156187827510141,35,352,33,5.362449381979837,moderate,0.19,0.02,1
163,cruise,277,759,51,16467,Indigo,B787,13,263,8473,6528,5854,10,summer,storm,10.081620738130624,10,45,3,12.408595767072976,severe,0.25,0.53,1
170,climb,2747,1711,240,10540,United,B787,11,333,987,8361,2992,9,winter,clear,13.371481746440326,6,267,22,16.941036142079287,light,0.4,0.69,0
542,cruise,518,2633,209,7725,Lufthansa,A320,10,83,6449,2317,7955,8,autumn,storm,8.153378929210781,11,171,33,12.848982885696152,none,0.39,0.21,0
312,takeoff,2194,1237,55,10827,Emirates,A320,5,94,8370,6171,4898,8,summer,storm,1.9517592867222358,24,257,17,9.696661432205802,light,0.45,0.29,1
530,climb,2928,257,82,3104,Lufthansa,B787,12,308,1157,14536,5631,6,summer,rain,4.814125275624191,12,18,-18,0.9975080419071669,moderate,0.81,0.12,0
541,descent,1956,2553,261,13602,Lufthansa,B737,12,183,8183,7994,4385,7,summer,rain,2.6381268285982076,24,332,-8,13.213844413959333,severe,0.57,0.92,1
179,climb,2031,423,216,14952,Emirates,B737,11,218,9716,14272,3627,8,winter,storm,12.563897922955814,43,99,6,17.103830556455794,light,0.1,0.39,0
582,landing,915,265,293,19719,Indigo,A320,22,391,7332,8612,6658,5,autumn,rain,11.543588127189828,35,112,9,2.7777265488557124,none,0.67,0.79,1
427,cruise,2714,2296,243,5160,Delta,A320,13,198,698,14419,6747,8,winter,snow,3.801957184162461,40,315,-8,11.93082615693301,severe,0.0,0.44,1
240,landing,1101,1465,299,3927,Lufthansa,B737,8,448,4058,3244,731,10,winter,clear,11.056763128604898,42,162,3,16.00572808218376,severe,0.69,0.02,0
162,takeoff,53,2077,300,19297,United,A350,7,113,4931,9661,5881,5,summer,snow,1.7732740093734878,49,359,-5,19.174866035666483,severe,0.34,0.87,1
386,takeoff,783,112,211,4636,Emirates,A320,24,256,6983,10440,5701,5,winter,rain,5.626796435365021,34,183,26,12.29750827773725,moderate,0.46,0.4,0
506,climb,981,2935,81,1548,Lufthansa,A320,13,305,9107,4319,1689,4,winter,clear,11.43641418759448,43,21,31,6.721486139824259,light,0.96,0.84,0
227,landing,1215,1834,221,7902,Delta,B787,25,63,774,10130,7847,4,summer,storm,11.763090626553005,24,116,25,16.771292512042674,severe,0.91,0.72,1
548,cruise,728,2898,175,19811,Indigo,A350,20,446,7902,2759,4308,9,winter,clear,3.684900393635261,50,265,16,13.1451227367878,severe,0.72,0.52,1
577,descent,2823,1429,109,16918,United,A350,22,12,961,10599,5688,9,summer,snow,6.0618845763782385,32,235,17,2.039263278378025,light,0.7,0.71,0
74,landing,2353,1925,133,16420,Lufthansa,B737,21,246,9811,2449,4461,6,summer,storm,1.7069618352499905,5,65,-16,8.623814315991412,none,0.22,0.69,1
500,cruise,1749,1045,116,3105,Lufthansa,A320,12,232,2151,4613,411,5,summer,snow,11.880566278012887,40,192,1,6.333215002448769,moderate,0.52,0.29,0
391,climb,1049,2194,154,10089,Lufthansa,A350,15,419,4539,2463,4402,4,winter,snow,4.114234132406021,39,298,-8,2.3680635876253353,none,0.43,0.82,0
560,descent,2954,722,102,14985,United,B737,7,284,1737,9791,5210,10,summer,rain,4.492957061968741,10,137,7,8.528834597924407,light,0.94,0.34,0
464,takeoff,1375,419,290,2080,Emirates,A350,19,68,595,9284,1068,7,spring,clear,12.579527772280377,25,262,-6,4.10574748699146,none,0.91,0.77,0
282,cruise,1241,2214,97,4081,Lufthansa,A320,3,115,8188,12547,1597,6,spring,clear,5.895901764922545,1,226,-1,17.243114839859366,moderate,0.45,0.31,0
402,takeoff,675,1648,181,18069,Lufthansa,A350,10,116,9874,4298,3096,9,summer,storm,1.6410620209794247,37,46,16,5.1500972008533346,light,0.54,0.26,1
587,climb,716,2717,101,16706,Lufthansa,A320,2,169,1624,14392,2947,4,spring,snow,13.45315170057728,54,137,-15,12.929078566607096,moderate,0.44,0.78,1
501,takeoff,1221,1785,118,9804,Emirates,A350,1,496,7416,3455,7602,9,winter,snow,3.897952257627127,10,294,1,4.080296974135667,moderate,0.51,0.09,0
208,takeoff,268,1383,285,18827,United,A350,23,398,1762,7189,3120,7,winter,clear,12.257308245826788,3,174,-16,13.61811882286585,severe,0.19,0.93,1
547,cruise,1505,406,129,16410,United,A320,26,168,8674,8393,5507,9,autumn,snow,14.392182769323094,18,42,29,1.769252491231612,light,0.27,0.68,0
530,landing,2477,728,129,1215,Indigo,B787,13,43,9889,10014,7896,4,summer,rain,12.163745802363891,12,64,29,7.884480279018087,none,0.08,0.39,1
167,descent,954,2474,292,6676,United,B787,11,19,8736,8351,4343,6,autumn,snow,11.464124588796766,27,84,-7,14.266582668233339,light,0.83,0.97,0
502,climb,2218,1381,221,7003,Lufthansa,B787,3,242,5109,3946,807,8,summer,snow,2.577144151903361,2,79,28,18.241170751819293,moderate,0.08,0.42,1
147,landing,2372,2479,59,5796,Indigo,A320,11,285,2175,2809,4320,7,winter,clear,12.900584757273746,54,212,24,14.499021488022203,severe,0.16,0.18,1
480,descent,1491,1638,106,13959,Lufthansa,B737,17,483,7758,4134,6444,9,summer,snow,3.7428029564767007,42,57,-17,12.050794329808113,severe,0.71,0.17,0
245,takeoff,2369,252,111,6280,Emirates,B787,13,449,4213,7542,816,7,summer,snow,3.2792875877115373,21,82,11,16.14087037640332,moderate,0.53,0.92,0
63,cruise,2989,1278,174,7542,Indigo,A350,25,98,8228,11940,5819,10,autumn,rain,6.670532879437024,40,132,18,15.444662947094583,none,0.83,0.73,0
297,landing,2919,534,113,7595,Emirates,A320,10,211,3882,11553,5909,10,summer,clear,2.976842520502701,5,135,-3,16.324611923864587,none,0.75,0.02,0
70,landing,2722,2728,248,13323,Lufthansa,B737,18,319,9779,1739,4938,5,spring,rain,11.808757400649663,14,285,-4,7.017332570651051,none,0.3,0.66,1
421,descent,866,1340,100,17683,United,B737,13,143,9965,9261,7536,5,winter,clear,9.53562989989905,40,155,-5,5.870499525748862,light,0.22,0.39,0
111,cruise,548,467,178,17070,United,B737,28,488,1508,10151,3262,4,spring,storm,11.152215571960244,39,324,33,14.168592590728423,moderate,0.66,0.97,1
166,descent,662,1659,109,15368,Lufthansa,A350,13,169,4859,8569,5232,8,autumn,storm,13.698652343655237,13,206,38,1.0761557843328196,moderate,0.93,0.05,0
166,takeoff,587,1835,191,6022,Indigo,A350,14,187,626,1855,6928,10,winter,rain,9.432303577742216,44,155,22,12.147667665867772,moderate,0.07,0.48,0
257,climb,1875,2958,105,1981,Lufthansa,A350,23,332,4961,3949,4314,5,winter,rain,7.686853758676714,1,74,17,19.167492197828572,light,0.93,0.11,0
352,takeoff,1735,675,136,10957,Emirates,A350,16,71,2121,887,7868,10,autumn,storm,11.234963363858103,37,12,14,10.2307073310091,severe,0.37,0.1,1
159,climb,471,1820,144,6466,United,A320,28,41,6732,8323,6465,9,spring,rain,6.625008462114971,26,155,20,11.14222220707131,severe,0.59,0.45,1
435,takeoff,2812,2837,285,9499,Delta,A320,16,340,7496,4544,1038,5,summer,clear,6.963607309896943,13,235,31,12.195769081298382,moderate,0.19,0.41,0
521,descent,2500,2295,165,10223,Emirates,B737,16,289,6905,909,6867,7,summer,storm,9.589157154618828,7,239,17,18.853968380647224,light,0.97,0.05,1
233,landing,160,2614,78,17060,United,A350,25,69,2353,5016,3375,5,summer,rain,7.979430708975981,60,256,20,19.771095335025205,moderate,0.8,0.18,1
68,climb,1580,1263,265,1504,Indigo,B737,16,59,6386,13817,5452,9,winter,clear,8.276762562797586,56,189,39,8.752453288801066,severe,0.21,0.43,1
232,takeoff,1550,1952,250,14542,United,B787,1,390,2865,11816,4860,10,summer,clear,9.184863983596491,36,61,6,18.16154711565912,none,0.09,0.56,0
149,climb,1698,958,227,16165,Delta,A350,21,394,3233,7957,3992,7,winter,rain,4.865788860441726,41,31,-2,0.660335152417908,none,0.36,0.74,1
180,descent,2942,2327,67,16953,Delta,B737,15,100,6626,10473,3542,9,autumn,storm,8.191282947001085,35,256,14,12.366365417995649,moderate,0.38,0.22,1
596,takeoff,2458,1837,250,6322,Emirates,B787,5,12,6120,11337,2950,10,spring,clear,1.5846976040910223,39,285,0,7.781083952486996,none,0.11,0.09,0
443,descent,2348,1058,290,19884,Emirates,B737,28,258,5175,13130,1175,9,summer,storm,13.761817607807913,11,167,7,2.8938541595268252,none,0.27,0.37,0
519,descent,1252,561,290,1762,United,B787,17,462,6349,9912,841,10,autumn,clear,10.039827787587525,25,337,-6,17.0878909952776,moderate,0.46,0.58,1
397,takeoff,2797,375,226,12944,Emirates,A320,12,273,8695,7870,3089,7,spring,storm,14.583726476934643,0,187,33,10.463849220183379,moderate,0.26,0.86,0
149,cruise,1308,2271,229,10197,Indigo,A320,11,329,1208,7371,2552,7,summer,rain,9.313520075706332,26,233,16,3.771274774643143,severe,0.01,0.04,1
169,descent,1496,1955,211,17121,Emirates,B787,27,23,5913,2421,5391,10,summer,clear,1.600345879969757,16,4,26,9.767847019146254,none,0.31,0.14,1
237,climb,2405,864,293,19247,Emirates,B737,2,358,6396,3852,2919,10,summer,snow,1.4270825581042703,44,197,-2,4.5304077198495785,moderate,0.46,0.86,1
306,climb,446,1533,241,17074,Emirates,B737,25,329,3659,11901,420,10,summer,snow,10.908648999452167,33,234,17,12.91320853988789,severe,0.64,0.85,1
597,climb,2118,492,224,16451,Emirates,A320,24,336,2043,12955,5569,5,winter,snow,7.046990931229401,34,357,-15,7.081759602024647,none,0.46,0.88,1
482,cruise,2616,1216,135,1806,Delta,B787,13,14,9478,6269,5251,10,summer,snow,13.649748477389823,21,143,26,16.129343268884426,moderate,0.01,0.33,0
465,landing,104,1949,256,11146,Lufthansa,A350,29,71,5432,14108,4219,5,autumn,clear,5.601215613622558,12,291,-11,8.703488990568713,light,0.03,0.24,0
95,cruise,2813,1183,169,18223,Indigo,A350,12,149,4849,14120,7314,7,winter,rain,2.9966341516848325,25,229,32,7.430767264210225,light,0.56,0.34,0
365,descent,1823,1744,247,7698,United,A350,16,245,9344,4142,6093,5,summer,clear,12.738199166970176,16,273,-10,17.85628496891589,light,0.0,0.11,0
551,cruise,1785,755,246,16311,Lufthansa,B787,15,382,6210,12246,901,8,autumn,rain,9.268336155128788,10,209,19,2.634002051214921,none,0.44,0.01,0
541,takeoff,2562,1247,161,2220,Lufthansa,A320,8,274,3933,9215,7905,5,winter,rain,11.778532478765381,50,311,1,0.9841948628849284,light,0.4,0.38,1
495,descent,341,2442,59,3984,Emirates,A320,17,235,4260,12028,2786,10,summer,snow,8.90897678834213,48,125,14,16.670439614393807,none,0.09,0.64,1
177,takeoff,495,255,115,12312,Indigo,A320,27,408,688,1703,6605,5,autumn,rain,12.05852428228635,50,308,32,12.314749124885086,severe,0.29,0.62,1
135,climb,673,673,143,14657,Delta,B787,14,299,5310,701,658,8,winter,snow,12.785443132993782,44,194,11,13.077932867335988,severe,0.21,0.81,1
191,takeoff,182,2464,198,13025,United,B787,13,62,9877,8813,4077,7,autumn,snow,3.8396712482498856,0,332,1,10.15886682035388,light,0.16,0.62,0
535,descent,1064,2875,156,16926,United,A350,15,375,6427,794,1392,5,winter,clear,14.594985389434278,53,89,-5,11.179837835528883,none,0.44,0.32,1
553,climb,893,2076,205,8000,United,A350,26,500,5922,7809,6846,6,spring,rain,10.814473383787666,1,19,27,8.560563586917805,severe,0.77,0.88,1
122,cruise,147,2812,75,8918,Emirates,B787,7,132,7589,8071,4547,10,spring,rain,11.985010252062203,41,97,-13,2.706069002415783,severe,0.88,0.21,1
232,climb,455,2453,246,17249,United,A320,6,292,2384,10690,6540,6,autumn,snow,12.924289813608656,55,185,38,12.478620944150778,moderate,0.98,0.1,1
101,descent,707,2669,275,4676,Lufthansa,A350,2,61,5698,8011,1025,10,winter,snow,4.128476284986699,38,254,-1,10.11000820519805,severe,0.58,0.09,1
247,landing,1605,2961,250,15249,Lufthansa,B737,8,105,9901,4627,3960,9,summer,clear,11.328065107508031,34,251,32,18.78329586677138,light,0.16,0.15,0
66,takeoff,1542,2813,154,1492,Emirates,B787,12,46,2574,13407,5967,8,summer,clear,1.6775111357690977,17,131,24,15.53059668106579,moderate,0.66,0.79,0
246,climb,1494,1808,251,10654,Lufthansa,A320,18,341,7058,8786,2842,9,winter,rain,9.218956844422863,21,329,4,19.033837915709256,moderate,0.02,0.5,0
145,descent,2647,1175,113,10344,Indigo,B737,21,180,8579,14996,6149,7,winter,snow,5.612030072791748,7,160,36,7.374195430027997,moderate,0.73,0.72,0
277,climb,2533,1152,297,19317,Lufthansa,A320,2,107,3976,11067,1962,9,autumn,storm,8.264967871297005,34,95,31,3.2842050602497563,severe,0.38,0.31,1
522,landing,1169,2001,85,1500,Delta,B737,10,163,2029,8707,7869,6,spring,rain,6.978010124683794,59,303,5,17.20585331253966,severe,0.22,1.0,1
79,climb,968,373,135,1086,Emirates,A350,5,191,7471,6042,2654,5,summer,snow,11.160786841980661,6,235,10,2.7482414712686776,light,0.91,0.01,0
511,landing,2879,2413,115,19054,Delta,B787,20,170,1196,6742,6794,4,spring,rain,10.880597657002964,52,296,13,10.221214101230425,moderate,0.93,0.24,1
484,climb,1711,1106,129,8690,Emirates,A320,29,245,4968,10059,2448,7,summer,rain,14.842303302283085,21,135,21,1.680636178824506,severe,0.26,0.4,1
